Log file open, 06/22/23 01:02:30
[2023.06.22-00.06.42:928][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_3_4_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.42:929][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_5_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.42:933][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_5_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.42:934][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_5_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.42:938][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_4_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.42:939][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_3_4_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.42:939][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_4_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.42:941][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_4_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.42:957][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_4_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:099][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_2_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:099][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_2_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:104][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_3_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:104][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_3_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:105][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_3_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:107][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_3_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:127][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_1_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:135][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_1_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:154][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_3_1_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:154][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_3_1_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:155][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_3_1_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:157][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_2_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:157][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_3_1_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:158][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_2_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:161][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_2_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:161][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_3_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:163][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_2_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:164][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_3_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:164][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_3_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:165][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_2_3_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:200][350]Message dialog closed, result: Ok, title: Unable to Check Out From Source Control!, text: The following assets could not be successfully checked out from source control:
/Game/Space_HLOD0_Instancing
/Game/__ExternalActors__/Space/0/ML/2PUK8A3LKT88NHCYGP9T15
/Game/__ExternalObjects__/Space/3/D4/QS8FXCZTI72LJ3S97W13R9
/Game/__ExternalObjects__/Space/B/Y0/4CGQWPRE3NYRH0I03UB741
/Game/__ExternalObjects__/Space/5/I0/QKSNHLE9H4I6KXH0RYVETS
/Game/__ExternalObjects__/Space/2/19/KDI3U7Q0O00F4LKZVOIQEO
/Game/__ExternalObjects__/Space/E/RW/JTNB2DHZ59P3FRC1SAM67N
/Game/__ExternalActors__/Space/7/BG/EANVPP2OY724EDRSYIH1ED
/Game/__ExternalActors__/Space/4/S5/G3RDRIJ5TW1X8QEEF6VGIN
/Game/__ExternalActors__/Space/F/4G/L10O59GNF4241ZS406UBNP
/Game/__ExternalActors__/Space/B/H2/AT4TZ6WWZLSSDA3AUNLKNR
/Game/__ExternalActors__/Space/6/VM/EAJQQVIM4GQ4Q3UWJN3PP4
/Game/__ExternalActors__/Space/3/KF/MT4UT40BDFFPPMZFFJ8AH4
/Game/__ExternalActors__/Space/1/E1/1UWCIPLK3QZROGST40WR3C
/Game/__ExternalActors__/Space/1/WG/KU0LIVA52MHSN89P98P290
/Game/__ExternalActors__/Space/B/IG/0CQMXPJH5S56V1TF45TWYL
/Game/__ExternalActors__/Space/0/GD/5HV6OH413CK6J0ND91T6DO
/Game/__ExternalActors__/Space/1/2D/TZEWV6NNW3ZZ0YLIM4YCEJ
/Game/__ExternalActors__/Space/1/T3/ORKOXJ5JYN8G5BC0FSQ7WG
/Game/__ExternalActors__/Space/5/GS/U3Q0A3CLQOZYARJE0TORZB
/Game/__ExternalActors__/Space/1/4W/75430BNEA1NHH3SZD94UMO
/Game/__ExternalActors__/Space/A/B9/WRX2KPN02V4GR7X613VEXM
/Game/__ExternalActors__/Space/6/SU/GVCUQSUPQT2ORF0B5WQQ99
/Game/__ExternalActors__/Space/A/OI/ZFE4KR4Q1DACXOR4SZZAXS
/Game/__ExternalActors__/Space/B/W7/0TYQMDRZ4M1Q7F0ORG883K
/Game/__ExternalActors__/Space/2/99/2A0V7TCJS9LFZL6E0LA9RA
/Game/__ExternalActors__/Space/D/D8/09BVG07PT97E64BX1U9I5L
/Game/__ExternalActors__/Space/7/MX/N7MXZRBG2ZRBLJVTJS6G92
/Game/__ExternalActors__/Space/C/2A/BK7DSNCP9N0AYC8JY2YU3N
/Game/__ExternalActors__/Space/3/GV/7A90CY4LQTJ8A9K4XSZFQ6
/Game/__ExternalActors__/Space/E/WJ/U89T0X33BR7ESOQDDKCHKW
/Game/__ExternalActors__/Space/2/MO/K5S4PBKQD9MKA3KYMZ0DZY
/Game/__ExternalActors__/Space/E/30/IHIDG1IV8PN6VGSVZUIY4Q
/Game/__ExternalActors__/Space/C/39/EWCRIDU2IYV088ZTNOQTYV
/Game/__ExternalActors__/Space/7/MK/18ZY4WU9CKPXSYSC7K2N2Z
/Game/__ExternalActors__/Space/E/2E/WA1TBOO504EJ15V8XGGEVE
/Game/__ExternalActors__/Space/9/T9/TFG9K1O50LJDHHHBE2IOMY
/Game/__ExternalActors__/Space/3/VJ/0TX22FMZM2U395J0OGFPJ3
/Game/__ExternalActors__/Space/A/SN/AZ6OGA5NCG04OTZN5I5E3O
/Game/__ExternalActors__/Space/C/3J/1AQ2RJFFKHJB41VR1UEK4V
/Game/__ExternalActors__/Space/D/CV/ZK9A6L9F8TCUDTYUVMNOD0
/Game/__ExternalActors__/Space/5/DX/TS5A21D71XBQG0P3W23N9E
/Game/__ExternalActors__/Space/3/HU/RIOJMLWB09CUF3NSNA6PDH
/Game/__ExternalActors__/Space/5/5B/OBGH79QWW5U5C67K65EU2X
/Game/__ExternalActors__/Space/3/WW/C0RJ164H4CFP1KPKSZ3YHU
/Game/__ExternalActors__/Space/9/1K/VZAS4X5W8R8VW7MVHATN0P
/Game/__ExternalActors__/Space/6/L5/241EQDJYLU6IQIPV23J925
/Game/__ExternalActors__/Space/0/TI/PO0E4VBZ3EFAJ7L179ZD3N
/Game/__ExternalActors__/Space/B/GU/015S53HNROVLVXTOHVYDL4
/Game/__ExternalActors__/Space/5/49/WH3SNPVFVPLBMTYULU8UNL
/Game/__ExternalActors__/Space/4/JU/03K2BKFD0DOLM29OJDND1Z
/Game/__ExternalActors__/Space/2/ZH/IU1T7POJG6J9LSLUCQF1PG
/Game/__ExternalActors__/Space/C/D1/RMBDOBTJBSTDA59F3L70AE
/Game/__ExternalActors__/Space/0/IO/EII3VI75GUGF2ILPOX2JWE
/Game/__ExternalActors__/Space/0/5T/CP9K4BUX0Y8BO2MQPHHSSP
/Game/__ExternalActors__/Space/7/6K/GD58I29K9HP1NKPOCUUW6D
/Game/__ExternalActors__/Space/0/WD/MYQGXS6PQX6F3DDM9U5R2I
/Game/__ExternalActors__/Space/B/2Q/86PB9J3ZOZU5OVNE5Q32MN
/Game/__ExternalActors__/Space/F/56/6G9WQZDC68ZC8G1IX31929
/Game/__ExternalActors__/Space/1/EV/K6CUFP3WY4KSNXOU1CD8M4
/Game/__ExternalActors__/Space/1/Y8/APBJ69AMISQJRY3PYGELSE
/Game/__ExternalActors__/Space/1/87/ED5VMF5CQ7A45ND01KN9YH
/Game/__ExternalActors__/Space/8/AV/Y544OPUY6IUYNVIFVINKF4
/Game/__ExternalActors__/Space/1/3W/Q9JK14S6WAAA09188FM3ZJ
/Game/__ExternalActors__/Space/7/6J/9BROVD8C5BWA6XWMF1JJUH
/Game/__ExternalActors__/Space/A/DR/ZE185QFJFNKVOMBDDUSE5Y
/Game/__ExternalActors__/Space/D/4R/FH3ZMVFQKEKVRY6B53W02V
/Game/__ExternalActors__/Space/6/DB/M5NXXYCPDF760UARAOS3BS
/Game/__ExternalActors__/Space/7/UT/8AK7B7CL83K043E2GRTQ2D
/Game/__ExternalActors__/Space/B/N9/73FV9WOMR3B2INQ0BZHOPC
/Game/__ExternalActors__/Space/B/OW/YVY3H5ZOID8F3THUQDKL2C
/Game/__ExternalActors__/Space/3/XM/J2DL8QY4WQ86RC7I7AO0Q1
/Game/__ExternalActors__/Space/E/5M/V2EMAGH750ULNS59MBVEU0
/Game/__ExternalActors__/Space/0/3B/FBH86BVO94QQULRTU7PUUW
/Game/__ExternalActors__/Space/2/0B/98J9MU7NZ7KEX97C5JHCQF
/Game/__ExternalActors__/Space/9/F9/68LEDAN2CFYNXYUXDLWAAM
/Game/__ExternalActors__/Space/A/H3/KNB89733T0NNSNDAND9BJ4
/Game/__ExternalActors__/Space/1/15/1VR9Q3Y01RRI7STH2JIS3P
/Game/__ExternalActors__/Space/0/HT/KYJ027XJBC4BIOQ775AGZR
[2023.06.22-00.06.43:201][350]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.06.22-00.06.43:201][350]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Space_HLOD0_Instancing" FILE="../../../../Unreal Engine Projects/SpaceInvaders/Content/Space_HLOD0_Instancing.uasset" SILENT=true
[2023.06.22-00.06.43:209][350]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.006810 seconds
[2023.06.22-00.06.43:210][350]LogSerialization: UsePackageTrailer: 'true'
[2023.06.22-00.06.43:212][350]LogSavePackage: Moving output files for package: /Game/Space_HLOD0_Instancing
[2023.06.22-00.06.43:212][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/Space_HLOD0_Instancing9EFAE41742298EE918749EBC7C030A63.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/Space_HLOD0_Instancing.uasset'
[2023.06.22-00.06.43:229][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/0/ML/2PUK8A3LKT88NHCYGP9T15
[2023.06.22-00.06.43:229][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/2PUK8A3LKT88NHCYGP9T1584790BAA487DA268D2D94C9DD5CB585F.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/0/ML/2PUK8A3LKT88NHCYGP9T15.uasset'
[2023.06.22-00.06.43:232][350]LogSavePackage: Moving output files for package: /Game/__ExternalObjects__/Space/3/D4/QS8FXCZTI72LJ3S97W13R9
[2023.06.22-00.06.43:232][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/QS8FXCZTI72LJ3S97W13R92F32655842AF190361C9F2B1E5B84A19.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalObjects__/Space/3/D4/QS8FXCZTI72LJ3S97W13R9.uasset'
[2023.06.22-00.06.43:235][350]LogSavePackage: Moving output files for package: /Game/__ExternalObjects__/Space/B/Y0/4CGQWPRE3NYRH0I03UB741
[2023.06.22-00.06.43:236][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/4CGQWPRE3NYRH0I03UB741C0A727564FC9E1F17FDBAE9AC9142EB3.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalObjects__/Space/B/Y0/4CGQWPRE3NYRH0I03UB741.uasset'
[2023.06.22-00.06.43:238][350]LogSavePackage: Moving output files for package: /Game/__ExternalObjects__/Space/5/I0/QKSNHLE9H4I6KXH0RYVETS
[2023.06.22-00.06.43:238][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/QKSNHLE9H4I6KXH0RYVETS8E3CE7B94E0084D9E8A199976DF7A73F.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalObjects__/Space/5/I0/QKSNHLE9H4I6KXH0RYVETS.uasset'
[2023.06.22-00.06.43:242][350]LogSavePackage: Moving output files for package: /Game/__ExternalObjects__/Space/2/19/KDI3U7Q0O00F4LKZVOIQEO
[2023.06.22-00.06.43:243][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/KDI3U7Q0O00F4LKZVOIQEO370E0DDB4350605C8D0EE5964C2F4DE8.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalObjects__/Space/2/19/KDI3U7Q0O00F4LKZVOIQEO.uasset'
[2023.06.22-00.06.43:245][350]LogSavePackage: Moving output files for package: /Game/__ExternalObjects__/Space/E/RW/JTNB2DHZ59P3FRC1SAM67N
[2023.06.22-00.06.43:245][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/JTNB2DHZ59P3FRC1SAM67N72CE1C7248F0EE2FBF66D2BEEE4FD88B.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalObjects__/Space/E/RW/JTNB2DHZ59P3FRC1SAM67N.uasset'
[2023.06.22-00.06.43:247][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_1_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:248][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_1_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:248][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_1_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:251][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_1_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:252][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_1_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:267][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_1_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:306][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_2_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:306][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_2_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:307][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_2_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:307][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_2_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:308][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/7/BG/EANVPP2OY724EDRSYIH1ED
[2023.06.22-00.06.43:308][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/EANVPP2OY724EDRSYIH1ED73F095A54E6B9C740971AEA14290B96F.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/7/BG/EANVPP2OY724EDRSYIH1ED.uasset'
[2023.06.22-00.06.43:308][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_2_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:309][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_2_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:311][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_2_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:312][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_4_2_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:312][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_3_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:312][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_3_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:313][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/4/S5/G3RDRIJ5TW1X8QEEF6VGIN
[2023.06.22-00.06.43:313][350]LogSavePackage: Moving '../../../../Unreal Engine Projects/SpaceInvaders/Saved/G3RDRIJ5TW1X8QEEF6VGINF19C3F5148A8207F1D84B5997CBDAC7D.tmp' to '../../../../Unreal Engine Projects/SpaceInvaders/Content/__ExternalActors__/Space/4/S5/G3RDRIJ5TW1X8QEEF6VGIN.uasset'
[2023.06.22-00.06.43:317][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_6_2_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:317][350]LogTexture: Display: Building textures: /Game/Space.Space:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_5_3_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.06.22-00.06.43:318][350]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Space/F/4G/L10O59GNF4241ZS406UBNP
